,Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Global_Sales
7022,Major League Baseball 2K10,PS2,2010,Sports,Take-Two Interactive,0.11,0.09,0.0,0.23
7023,Rock Band Track Pack Volume 2,Wii,2008,Misc,MTV Games,0.2,0.01,0.0,0.23
7024,Wipeout 2,3DS,2011,Misc,Activision,0.22,0.0,0.0,0.23
7025,Mafia,XB,2004,Action,Take-Two Interactive,0.17,0.05,0.0,0.23
7026,Grand Slam Tennis 2,PS3,2012,Sports,Electronic Arts,0.09,0.1,0.0,0.23
7027,Dynasty Warriors: Strikeforce,X360,2009,Action,Tecmo Koei,0.13,0.06,0.02,0.23
7028,Airblade,PS2,2001,Sports,Sony Computer Entertainment,0.11,0.09,0.0,0.23
7029,Mega Man & Bass,GBA,2002,Platform,Capcom,0.16,0.06,0.0,0.23
7030,Ratchet & Clank: Full Frontal Assault,PS3,2012,Adventure,Sony Computer Entertainment,0.19,0.01,0.0,0.23
7031,Epic Mickey 2: The Power of Two,WiiU,2012,Action,Disney Interactive Studios,0.13,0.07,0.01,0.23
7032,AKB1/149: Love Election,PSP,2012,Adventure,Namco Bandai Games,0.0,0.0,0.23,0.23
7033,Tetris 2 (weekly jp sales),GB,1992,Puzzle,Nintendo,0.0,0.0,0.23,0.23
7034,Pro Yakyuu Team o Tsukurou! 2,PS2,2003,Sports,Sega,0.0,0.0,0.23,0.23
7035,Musou Orochi Z,PS3,2009,Action,Tecmo Koei,0.0,0.0,0.23,0.23
7036,World Series of Poker 2008: Battle for the Bracelets,PS2,2007,Misc,Activision,0.11,0.09,0.0,0.23
7037,Carnival Island,PS3,2011,Misc,Sony Computer Entertainment,0.13,0.06,0.0,0.23
7038,Tom Clancy's Rainbow Six: Siege,PC,2015,Shooter,Ubisoft,0.13,0.08,0.0,0.23
7039,Me & My Katamari,PSP,2005,Puzzle,Namco Bandai Games,0.13,0.01,0.08,0.23
7040,What's Cooking? Jamie Oliver,DS,2008,Simulation,Atari,0.2,0.01,0.0,0.23
7041,Genji: Dawn of the Samurai,PS2,2005,Action,Sony Computer Entertainment,0.11,0.09,0.0,0.23
7042,The Idolm@ster SP: Wandering Star / Perfect Sun / Missing Moon,PSP,2009,Adventure,Namco Bandai Games,0.0,0.0,0.23,0.23
7043,Critical Depth,PS,1997,Action,GT Interactive,0.13,0.09,0.0,0.23
7044,Barbie as The Island Princess,GBA,2007,Adventure,Activision,0.16,0.06,0.0,0.23
7045,Tales of VS.,PSP,2009,Fighting,Namco Bandai Games,0.0,0.0,0.23,0.23
7046,Saka-Tsuku DS: Touch and Direct,DS,2008,Sports,Sega,0.0,0.0,0.23,0.23
7047,The Italian Job,PS2,2003,Racing,Eidos Interactive,0.11,0.09,0.0,0.23
7048,Mega Man Battle Network 5: Team Colonel / Protoman,GBA,2004,Role-Playing,Capcom,0.16,0.06,0.0,0.23
7049,TrackMania: Build to Race,Wii,2010,Racing,Focus Home Interactive,0.09,0.11,0.0,0.23
7050,Ultimate Band,Wii,2008,Misc,Disney Interactive Studios,0.18,0.03,0.0,0.23
7051,Star Ocean,SNES,1996,Role-Playing,Enix Corporation,0.0,0.0,0.23,0.23
7052,Freedom Fighters,XB,2003,Shooter,Electronic Arts,0.17,0.05,0.0,0.23
7053,Barbie and the Three Musketeers,Wii,2009,Adventure,Activision,0.21,0.0,0.0,0.23
7054,Madden NFL 12,PSP,2011,Sports,Electronic Arts,0.21,0.0,0.0,0.23
7055,Soldier of Fortune II: Double Helix,XB,2003,Shooter,Activision,0.17,0.05,0.0,0.23
7056,Disney Princess: Enchanted Journey,PS2,2007,Adventure,Disney Interactive Studios,0.11,0.09,0.0,0.23
7057,Rock Band Track Pack Volume 1,Wii,2008,Misc,MTV Games,0.17,0.04,0.0,0.23
7058,Lunar Knights,DS,2006,Role-Playing,Konami Digital Entertainment,0.17,0.01,0.04,0.23
7059,Hot Wheels: Beat That!,DS,2007,Racing,Activision,0.21,0.0,0.0,0.23
7060,Naruto: Ninja Council 2 European Version,DS,2005,Fighting,Tomy Corporation,0.0,0.0,0.23,0.23
7061,Final Fantasy XI: Treasures of Aht Urhgan,PS2,2006,Role-Playing,Square Enix,0.06,0.05,0.1,0.23
7062,WWE All Stars,3DS,2011,Fighting,THQ,0.15,0.06,0.0,0.23
7063,Alundra,PS,1997,Role-Playing,Psygnosis,0.13,0.09,0.0,0.23
7064,World Soccer Winning Eleven 2010: Aoki Samurai no Chousen,PS3,2010,Sports,Konami Digital Entertainment,0.0,0.0,0.23,0.23
7065,Mortal Kombat: Armageddon,Wii,2007,Fighting,Midway Games,0.19,0.02,0.0,0.23
7066,Madden NFL 13,WiiU,2012,Sports,Electronic Arts,0.21,0.0,0.0,0.23
7067,Bratz: Girlz Really Rock,PS2,2008,Action,THQ,0.11,0.09,0.0,0.23
7068,Super R-Type,SNES,1991,Shooter,Nintendo,0.0,0.0,0.23,0.23
7069,Rampage 2: Universal Tour,PS,1998,Action,GT Interactive,0.13,0.09,0.0,0.23
7070,Super Robot Taisen F Kanketsuhen,PS,1999,Strategy,Banpresto,0.0,0.0,0.21,0.23
7071,Transformers: Devastation,PS4,2015,Action,Activision,0.1,0.09,0.0,0.23
7072,Cars 2,3DS,2011,Racing,Disney Interactive Studios,0.21,0.0,0.0,0.23
7073,Hannah Montana: The Movie,PS3,2009,Adventure,Disney Interactive Studios,0.14,0.06,0.0,0.23
7074,BlowOut,PS2,2003,Shooter,Zoo Digital Publishing,0.11,0.09,0.0,0.23
7075,NFL Blitz Pro,PS2,2003,Sports,Midway Games,0.11,0.09,0.0,0.23
7076,Tiger Woods PGA Tour 2003,GC,2002,Sports,Electronic Arts,0.18,0.05,0.0,0.23
7077,The Raiden Project,PS,1995,Shooter,Ocean,0.06,0.04,0.12,0.23
7078,Tales of Berseria,PS4,2016,Role-Playing,Namco Bandai Games,0.0,0.0,0.23,0.23
7079,I Love Horses,DS,2008,Simulation,GSP,0.21,0.0,0.0,0.23
7080,Pinball Hall of Fame: The Gottlieb Collection,PSP,2005,Misc,Play It,0.2,0.01,0.0,0.23
7081,Pocket Fighter,PS,1997,Fighting,Virgin Interactive,0.06,0.04,0.12,0.23
7082,Disgaea: Afternoon of Darkness,PSP,2006,Role-Playing,Tecmo Koei,0.15,0.01,0.04,0.23
7083,Bicycle Casino 2005,XB,2004,Misc,Zoo Digital Publishing,0.17,0.05,0.0,0.23
7084,Toukiden Kiwami,PSV,2014,Action,Tecmo Koei,0.02,0.02,0.17,0.23
7085,Dark Souls II,XOne,2015,Role-Playing,Namco Bandai Games,0.14,0.07,0.0,0.23
7086,Hello Kitty Seasons,Wii,2010,Adventure,Namco Bandai Games,0.15,0.06,0.0,0.23
7087,.hack//G.U. Vol.2//Reminisce,PS2,2006,Role-Playing,Namco Bandai Games,0.11,0.09,0.0,0.23
7088,SSX On Tour,PSP,2005,Sports,Electronic Arts,0.19,0.02,0.0,0.23
7089,NCAA Football 09,PSP,2008,Sports,Electronic Arts,0.21,0.0,0.0,0.23
7090,Hooked! Real Motion Fishing,Wii,2007,Sports,505 Games,0.21,0.0,0.0,0.23
7091,Rune Factory: Tides of Destiny,PS3,2011,Role-Playing,Marvelous Interactive,0.14,0.0,0.07,0.23
7092,Ys Seven,PSP,2009,Role-Playing,Falcom Corporation,0.14,0.0,0.08,0.23
7093,NCAA GameBreaker 2004,PS2,2003,Sports,Sony Computer Entertainment,0.11,0.09,0.0,0.23
7094,Ninja Gaiden Sigma,PSV,2012,Action,Tecmo Koei,0.1,0.05,0.04,0.23
7095,Lumines: Electronic Symphony,PSV,2012,Misc,Ubisoft,0.09,0.09,0.01,0.23
7096,Tony Hawk's Proving Ground,DS,2007,Sports,Activision,0.2,0.01,0.0,0.23
7097,The Polar Express,PS2,2004,Adventure,THQ,0.11,0.09,0.0,0.23
7098,Bass Pro Shops: The Hunt,Wii,2010,Sports,XS Games,0.21,0.0,0.0,0.23
7099,AC/DC LIVE: Rock Band Track Pack,X360,2008,Misc,MTV Games,0.21,0.0,0.0,0.23
7100,Buzz! Junior: RoboJam,PS2,2007,Misc,Sony Computer Entertainment,0.11,0.09,0.0,0.23
7101,Valhalla Knights 2,PSP,2008,Role-Playing,Rising Star Games,0.09,0.0,0.12,0.23
7102,Deca Sports 3,Wii,2010,Sports,Hudson Soft,0.14,0.07,0.0,0.23
7103,Tetris Attack,GB,1996,Puzzle,Nintendo,0.0,0.0,0.23,0.23
7104,Spec Ops: The Line,PC,2012,Shooter,Take-Two Interactive,0.11,0.09,0.0,0.23
7105,Saint Seiya: Sanctuary Battle,PS3,2011,Action,Namco Bandai Games,0.0,0.09,0.11,0.23
7106,NBA ShootOut 2003,PS2,2002,Sports,Sony Computer Entertainment,0.11,0.09,0.0,0.23
7107,Shin Nippon Pro Wrestling: Toukon Retsuden 3,PS,1998,Fighting,Tomy Corporation,0.0,0.0,0.21,0.23
7109,Digimon World DS (JP sales),DS,2006,Role-Playing,Namco Bandai Games,0.0,0.0,0.23,0.23
7110,NHL FaceOff 2003,PS2,2002,Sports,Sony Computer Entertainment,0.11,0.09,0.0,0.23
7111,Jersey Devil,PS,1997,Platform,Ocean,0.13,0.09,0.0,0.23
7112,Need For Speed: Undercover,DS,2008,Racing,Electronic Arts,0.18,0.03,0.0,0.23
7113,Guitar Hero Live,X360,2015,Misc,Activision,0.13,0.08,0.0,0.23
7114,Rogue Ops,PS2,2003,Action,Kemco,0.11,0.09,0.0,0.23
7115,Vancouver 2010 - The Official Video Game of the Olympic Winter Games,X360,2010,Sports,Sega,0.08,0.12,0.0,0.23
7116,3rd Super Robot Wars Z Jigoku Hen,PS3,2014,Role-Playing,Namco Bandai Games,0.0,0.0,0.23,0.23
7117,Killer is Dead,PS3,2013,Action,Deep Silver,0.12,0.03,0.05,0.23
7118,F1 2014,X360,2014,Racing,Codemasters,0.08,0.13,0.0,0.23
7119,New Carnival Games,DS,2010,Misc,Take-Two Interactive,0.16,0.05,0.0,0.22
7120,Legion: The Legend of Excalibur,PS2,2002,Action,Midway Games,0.11,0.09,0.0,0.22
7121,Puzzle & Dragons X: God Chapter / Dragon Chapter,3DS,2016,Action,GungHo,0.0,0.0,0.22,0.22
7122,Gekijouban Macross F: Sayonara no Tsubasa - Hybrid Pack,PS3,2011,Action,Namco Bandai Games,0.0,0.0,0.22,0.22
7123,TNA iMPACT!,PS2,2008,Fighting,Midway Games,0.1,0.0,0.0,0.22
7124,LEGO Jurassic World,PSV,2015,Action,Warner Bros. Interactive Entertainment,0.05,0.13,0.0,0.22
7125,Def Jam: Fight for NY,GC,2004,Fighting,Electronic Arts,0.17,0.05,0.0,0.22
7126,Sword Art Online: Infinity Moment,PSP,2013,Role-Playing,Namco Bandai Games,0.0,0.0,0.22,0.22
7127,Spartan: Total Warrior,PS2,2005,Action,Sega,0.11,0.09,0.0,0.22
7128,EX Monopoly,GBA,2001,Misc,Takara,0.16,0.06,0.0,0.22
7129,Ultimate Duck Hunting: Hunting & Retrieving Ducks,Wii,2007,Sports,Detn8 Games,0.21,0.0,0.0,0.22
7130,64 de Hakken! Tamagotchi Minna de Tamagotchi World,N64,1997,Misc,Namco Bandai Games,0.0,0.0,0.22,0.22
7131,Family Party: 30 Great Games Winter Fun,Wii,2010,Sports,D3Publisher,0.21,0.0,0.0,0.22
7132,Mary-Kate and Ashley: Sweet 16 - Licenced to Drive,GC,2003,Misc,Acclaim Entertainment,0.17,0.04,0.0,0.22
7133,Deadly Duck,2600,1981,Shooter,20th Century Fox Video Games,0.21,0.01,0.0,0.22
7134,Assault,2600,1982,Action,Bomb,0.21,0.01,0.0,0.22
7135,Reactor,2600,1981,Action,Parker Bros.,0.21,0.01,0.0,0.22
7136,Gundam Battle Chronicle,PSP,2007,Action,Namco Bandai Games,0.0,0.0,0.22,0.22
7137,Zumba Fitness: World Party,Wii,2013,Misc,Majesco Entertainment,0.11,0.1,0.0,0.22
7138,Danball Senki Boost,PSP,2011,Action,Level 5,0.0,0.0,0.22,0.22
7139,Justice League Heroes,PSP,2006,Role-Playing,Eidos Interactive,0.2,0.01,0.0,0.22
7140,101-in-1 Party Megamix Wii,Wii,2009,Misc,Nordcurrent,0.19,0.01,0.0,0.22
7141,Conflict: Vietnam,XB,2004,Shooter,SCi,0.17,0.05,0.0,0.22
7142,Hatsune Miku: Project Mirai 2,3DS,2013,Action,Sega,0.0,0.0,0.22,0.22
7143,Whirl Tour,PS2,2002,Sports,Crave Entertainment,0.11,0.09,0.0,0.22
7144,Time Crisis: Crisis Zone,PS2,2004,Shooter,Namco Bandai Games,0.11,0.09,0.0,0.22
7145,Momotarou Dentetsu 15,PS2,2005,Misc,Hudson Soft,0.0,0.0,0.22,0.22
7146,Ben 10 Ultimate Alien: Cosmic Destruction,PS2,2010,Platform,D3Publisher,0.13,0.06,0.0,0.22
7147,NBA Street: Showdown,PSP,2005,Sports,Electronic Arts,0.2,0.0,0.0,0.22
7148,We Sing Pop!,Wii,2012,Misc,Nordic Games,0.05,0.15,0.0,0.22
7149,pro evolution soccer 2011,Wii,2010,Sports,Konami Digital Entertainment,0.07,0.1,0.03,0.22
7150,Skies of Arcadia Legends,GC,2002,Role-Playing,Atari,0.17,0.04,0.0,0.22
7151,MotoGP 08,PS2,2008,Racing,Capcom,0.01,0.0,0.0,0.22
7152,Sengoku Basara 3 Utage,PS3,2011,Action,Capcom,0.0,0.0,0.22,0.22
7153,Breath of Fire,GBA,2001,Role-Playing,Ubisoft,0.11,0.04,0.06,0.22
7154,Last Window: The Secret of Cape West,DS,2010,Adventure,Nintendo,0.0,0.11,0.09,0.22
7155,Risen 2: Dark Waters,PC,2012,Role-Playing,Deep Silver,0.0,0.19,0.0,0.22
7156,Petz Monkeyz House,DS,2008,Simulation,Ubisoft,0.2,0.0,0.0,0.22
7157,Ford vs. Chevy,PS2,2005,Racing,Global Star,0.11,0.09,0.0,0.22
7158,LEGO The Hobbit,WiiU,2014,Action,Warner Bros. Interactive Entertainment,0.09,0.11,0.0,0.22
7159,Darksiders II,PS4,2015,Action,Nordic Games,0.09,0.1,0.0,0.22
7160,NCAA Football 2005,GC,2004,Sports,Electronic Arts,0.17,0.04,0.0,0.22
7161,Hamtaro: Ham-Ham Games,GBA,2004,Sports,Nintendo,0.16,0.06,0.0,0.22
7162,Danny Phantom: The Ultimate Enemy,GBA,2005,Action,THQ,0.16,0.06,0.0,0.22
7163,Cloudy With a Chance of Meatballs,DS,2009,Platform,Ubisoft,0.2,0.01,0.0,0.22
7164,Soul Sacrifice Delta,PSV,2014,Action,Sony Computer Entertainment,0.0,0.08,0.12,0.22
7165,Crazy Climber,2600,1981,Action,Atari,0.21,0.01,0.0,0.22
7166,NASCAR 2011: The Game,Wii,2011,Racing,Activision,0.21,0.0,0.0,0.22
7167,Super Adventure Island,SNES,1992,Platform,Hudson Soft,0.0,0.0,0.22,0.22
7168,Discovery Kids: Dolphin Discovery,DS,2008,Simulation,505 Games,0.2,0.0,0.0,0.22
7169,Spider-Man: Edge of Time,PS3,2011,Action,Activision,0.13,0.07,0.0,0.22
7170,Bust-A-Move 4,PS,1998,Puzzle,Acclaim Entertainment,0.12,0.08,0.0,0.22
7171,Ride,PS4,2015,Racing,Milestone S.r.l.,0.04,0.13,0.03,0.22
7172,NFL Quarterback Club 97,PS,1996,Sports,Acclaim Entertainment,0.12,0.08,0.0,0.22
7173,Spirit Camera: The Cursed Memoir,3DS,2012,Adventure,Nintendo,0.13,0.02,0.06,0.22
7174,Yu-Gi-Oh! GX: Tag Force 3,PSP,2008,Strategy,Konami Digital Entertainment,0.0,0.03,0.18,0.22
7175,Galactic Wrestling: Featuring Ultimate Muscle,PS2,2004,Fighting,Namco Bandai Games,0.03,0.02,0.17,0.22
7176,FaceBreaker K.O. Party,Wii,2008,Fighting,Electronic Arts,0.19,0.01,0.0,0.22
7177,Dino Stalker,PS2,2002,Shooter,Capcom,0.07,0.06,0.08,0.22
7178,Mobile Suit Gundam Seed,PS2,2003,Action,Namco Bandai Games,0.0,0.0,0.22,0.22
7179,Rock Band Track Pack: Classic Rock,Wii,2009,Misc,MTV Games,0.21,0.0,0.0,0.22
7180,Petz Rescue: Endangered Paradise,DS,2008,Adventure,Ubisoft,0.21,0.0,0.0,0.22
7181,Rapala's Fishing Frenzy,Wii,2008,Sports,Activision,0.2,0.0,0.0,0.22
7182,Mega Man Zero 3,GBA,2004,Platform,Capcom,0.16,0.06,0.0,0.22
7183,Super Swing Golf,Wii,2006,Sports,Nintendo,0.14,0.01,0.07,0.22
7184,G-Force,PS3,2009,Action,Disney Interactive Studios,0.13,0.06,0.0,0.22
7185,Luminous Arc 2,DS,2008,Role-Playing,Rising Star Games,0.2,0.0,0.0,0.22
7186,Barbie Super Sports,PS,1999,Sports,Mattel Interactive,0.12,0.08,0.0,0.22
7187,Shinobi,3DS,2011,Platform,Sega,0.14,0.07,0.0,0.22
7189,Tony Hawk's Downhill Jam,DS,2006,Sports,Activision,0.2,0.0,0.0,0.22
7190,Risen 2: Dark Waters,PS3,2012,Role-Playing,Deep Silver,0.04,0.13,0.01,0.22
7191,Age of Empires: The Age of Kings,DS,2006,Strategy,THQ,0.18,0.02,0.0,0.22
7192,Duel Masters: Kaijudo Showdown,GBA,2004,Misc,Atari,0.16,0.06,0.0,0.22
7193,Muramasa: The Demon Blade,PSV,2013,Role-Playing,Marvelous Entertainment,0.1,0.0,0.1,0.22
7194,MotoGP 09/10,PS3,2010,Racing,Capcom,0.05,0.13,0.0,0.22
7195,The Lord of the Rings: The Third Age,GBA,2004,Role-Playing,Electronic Arts,0.16,0.06,0.0,0.22
7196,Dinosaur King,DS,2007,Strategy,Sega,0.2,0.0,0.0,0.22
7197,The Suffering,XB,2004,Action,Midway Games,0.16,0.05,0.0,0.22
7198,Pitfall: The Big Adventure,Wii,2008,Adventure,Activision,0.19,0.02,0.0,0.22
7199,Tetris Worlds,GC,2002,Puzzle,THQ,0.17,0.04,0.0,0.22
7200,Chou-Kuukan Night Pro Yakyuu King(higher JP sales),N64,1996,Sports,Imagineer,0.0,0.0,0.22,0.22
7201,Mega Man 64,N64,2000,Action,Capcom,0.14,0.03,0.05,0.22
7202,Rampage 2: Universal Tour,N64,1999,Action,GT Interactive,0.18,0.04,0.0,0.22
7203,Ms. Pac-Man: Maze Madness,N64,2000,Puzzle,Namco Bandai Games,0.18,0.04,0.0,0.22
7204,ECW Hardcore Revolution,N64,2000,Fighting,Acclaim Entertainment,0.18,0.04,0.0,0.22
7205,The Sims 4: Get Together,PC,2015,Simulation,Electronic Arts,0.05,0.15,0.0,0.22
7206,Tales of Graces,Wii,2009,Role-Playing,Namco Bandai Games,0.0,0.0,0.22,0.22
7207,Viewtiful Joe 2,GC,2004,Action,Capcom,0.17,0.04,0.0,0.22
7208,Neopets Puzzle Adventure,Wii,2008,Puzzle,Capcom,0.18,0.02,0.0,0.22
7209,Mary-Kate and Ashley: Sweet 16 - Licenced to Drive,PS2,2002,Misc,Acclaim Entertainment,0.11,0.08,0.0,0.22
7211,Child of Eden,PS3,2011,Shooter,Ubisoft,0.09,0.1,0.0,0.22
7212,All Star Karate,Wii,2010,Action,THQ,0.13,0.07,0.0,0.22
7213,Dragon Ball: Origins (JP & incomplete US sales),DS,2008,Adventure,Atari,0.04,0.0,0.17,0.22
7214,NBA Jam Extreme,PS,1996,Sports,Acclaim Entertainment,0.12,0.08,0.0,0.22
7215,Naruto Shippuden: Ninja Council 4,DS,2007,Action,Nintendo,0.08,0.0,0.13,0.22
7216,Touch the Dead,DS,2007,Shooter,Eidos Interactive,0.2,0.0,0.0,0.22
7217,Worms: Battle Islands,Wii,2010,Strategy,THQ,0.1,0.1,0.0,0.22
7218,Nickelodeon Party Blast,XB,2002,Misc,Infogrames,0.16,0.05,0.0,0.22
7219,Jackass the Game,PSP,2007,Action,Empire Interactive,0.09,0.08,0.0,0.22
7220,Ragnarok DS,DS,2008,Role-Playing,GungHo,0.1,0.0,0.11,0.22
7221,NHL Championship 2000,PS,1998,Sports,Fox Interactive,0.12,0.08,0.0,0.22
7222,ATV Quad Kings,Wii,2009,Racing,Zoo Digital Publishing,0.2,0.0,0.0,0.22
7223,Shellshock: Nam '67,XB,2004,Shooter,Eidos Interactive,0.16,0.05,0.0,0.22
7224,Ultimate Band,DS,2008,Misc,Disney Interactive Studios,0.19,0.02,0.0,0.22
7225,Kartia: The Word of Fate,PS,1998,Strategy,Konami Digital Entertainment,0.05,0.03,0.12,0.22
7226,Karaoke Revolution Glee 2: Road to Regionals,Wii,2011,Misc,Konami Digital Entertainment,0.14,0.06,0.0,0.22
7227,Magna Carta: Tears of Blood,PS2,2004,Role-Playing,505 Games,0.11,0.08,0.0,0.22
7228,All-Star Baseball 2002,GC,2001,Sports,Acclaim Entertainment,0.17,0.04,0.0,0.22
7229,Lethal Skies Elite Pilot: Team SW,PS2,2001,Simulation,Sammy Corporation,0.11,0.08,0.0,0.22
7230,Capcom vs. SNK,DC,2000,Fighting,Virgin Interactive,0.0,0.0,0.22,0.22
7231,Pinball Hall of Fame: The Williams Collection,PS3,2009,Misc,Crave Entertainment,0.2,0.0,0.0,0.22
7232,Aliens vs Predator: Requiem,PSP,2007,Action,Vivendi Games,0.03,0.12,0.0,0.22
7233,Dishonored 2,XOne,2016,Action,Bethesda Softworks,0.12,0.08,0.0,0.22
7234,Asphalt: Injection,PSV,2011,Action,Ubisoft,0.13,0.06,0.0,0.22
7235,Tamagotchi no KiraKira Omisecchi,DS,2008,Misc,Namco Bandai Games,0.0,0.0,0.22,0.22
7236,From Russia With Love,GC,2005,Action,Electronic Arts,0.17,0.04,0.0,0.22
7237,Family Fest presents: Movie Games,Wii,2008,Action,Ubisoft,0.2,0.01,0.0,0.22
7238,Guitar Hero: Smash Hits,PS2,2009,Misc,Activision,0.11,0.01,0.0,0.22
7239,NBA Live 09 All-Play,Wii,2008,Sports,Electronic Arts,0.19,0.01,0.0,0.22
7240,NFL Quarterback Club 2002,PS2,2001,Sports,Acclaim Entertainment,0.11,0.08,0.0,0.22
7241,NCAA Basketball 09,X360,2008,Sports,Electronic Arts,0.2,0.0,0.0,0.22
7242,Kirby's Star Stacker,GB,1997,Puzzle,Nintendo,0.0,0.0,0.22,0.22
7243,Shin Megami Tensei: Persona,PSP,2009,Role-Playing,Atlus,0.08,0.0,0.13,0.22
7244,Kung Fu Panda 2,DS,2011,Action,THQ,0.15,0.05,0.0,0.22
7245,Lords of the Fallen,XOne,2014,Role-Playing,Square Enix,0.1,0.1,0.0,0.22
7246,LEGO The Lord of the Rings,PC,2012,Action,Warner Bros. Interactive Entertainment,0.07,0.13,0.0,0.22
7247,Kidz Bop Dance Party! The Video Game,Wii,2010,Misc,D3Publisher,0.2,0.0,0.0,0.22
7248,Growlanser: Heritage of War,PS2,2006,Role-Playing,Rising Star Games,0.11,0.08,0.0,0.22
7249,Ben 10 Alien Force: Vilgax Attacks,X360,2009,Action,D3Publisher,0.11,0.09,0.0,0.22
7250,Imagine: Detective,DS,2009,Simulation,Ubisoft,0.14,0.01,0.0,0.22
7251,Rugby 2004,PS2,2003,Sports,Electronic Arts,0.11,0.08,0.0,0.22
7252,Disney's Magical Quest Starring Mickey and Minnie,GBA,2002,Action,Nintendo,0.16,0.06,0.0,0.22
7253,The Amazing Spider-Man 2 (2014),XOne,2014,Action,Activision,0.12,0.08,0.0,0.22
7254,Senran Kagura 2: Deep Crimson ,3DS,2014,Action,Marvelous Entertainment,0.1,0.02,0.08,0.22
7255,NBA 06,PSP,2005,Sports,Sony Computer Entertainment,0.2,0.0,0.0,0.22
7256,KORG DS-10 Synthesizer,DS,2008,Misc,AQ Interactive,0.19,0.01,0.0,0.22
7257,Naruto: Ninja Council,GBA,2003,Action,Tomy Corporation,0.16,0.06,0.0,0.22
7258,DS Nishimura Kyotaro Suspense Shin Tantei Series: Kyoto Atami Zekkai no Kotou - Satsui no Wana,DS,2007,Adventure,Tecmo Koei,0.0,0.0,0.22,0.22
7259,Tropico 3,X360,2009,Strategy,Kalypso Media,0.15,0.02,0.03,0.22
7260,Wreckless: ThE YaKuza MisSiOns,PS2,2002,Racing,Activision,0.11,0.08,0.0,0.22
7261,Deadly Creatures,Wii,2009,Action,THQ,0.08,0.12,0.0,0.22
7262,Naruto Shippuden: Ultimate Ninja Storm Revolution,X360,2014,Fighting,Namco Bandai Games,0.14,0.06,0.0,0.22
7263,CSI: Fatal Conspiracy,Wii,2010,Adventure,Ubisoft,0.12,0.08,0.0,0.22
7264,Jikkyou Powerful Major League,PS2,2006,Sports,Konami Digital Entertainment,0.0,0.0,0.22,0.22
7265,Dead Island,PC,2011,Action,Deep Silver,0.12,0.07,0.0,0.22
7266,NFL 2K3,GC,2002,Sports,Sega,0.17,0.04,0.0,0.22
7267,Saltwater Sportfishing,PS,2001,Sports,Take-Two Interactive,0.12,0.08,0.0,0.22
7268,Hasbro Family Game Night,DS,2009,Puzzle,Electronic Arts,0.01,0.19,0.0,0.22
7269,Yoshi Touch & Go (JP sales),DS,2005,Platform,Nintendo,0.0,0.0,0.22,0.22
7270,Samurai Jack: The Amulet of Time,GBA,2003,Platform,Zoo Digital Publishing,0.16,0.06,0.0,0.22
7271,J-League Winning Eleven 2008: Club Championship,PS2,2008,Sports,Konami Digital Entertainment,0.0,0.0,0.22,0.22
7272,Sports Car GT,PS,1999,Racing,Electronic Arts,0.12,0.08,0.0,0.22
7273,Jackie Chan: Stuntmaster,PS,1999,Action,Sony Computer Entertainment,0.12,0.08,0.0,0.22
7274,Hunted: The Demon's Forge,X360,2011,Action,Bethesda Softworks,0.13,0.06,0.0,0.22
7275,Scooby-Doo! Mystery Mayhem,GC,2004,Action,THQ,0.17,0.04,0.0,0.22
7276,Kanzen Chuuki Pro Yakyuu Greatest Nine,SAT,1995,Sports,Sega,0.0,0.0,0.22,0.22
7277,Yu-Gi-Oh! GX: Spirit Caller (American Sales),DS,2006,Misc,Konami Digital Entertainment,0.18,0.02,0.0,0.22
7278,Summer Athletics: The Ultimate Challenge (Others sales),Wii,2008,Sports,DTP Entertainment,0.0,0.2,0.0,0.22
7279,American Idol,GBA,2003,Misc,Codemasters,0.15,0.06,0.0,0.22
7280,Britney's Dance Beat,GBA,2002,Misc,THQ,0.15,0.06,0.0,0.22
7281,Shrek SuperSlam,GC,2005,Action,Activision,0.17,0.04,0.0,0.22
7282,Full Auto,X360,2006,Shooter,Sega,0.19,0.01,0.0,0.22
7283,Sailor Moon,SNES,1993,Action,Namco Bandai Games,0.0,0.0,0.22,0.22
7284,Herdy Gerdy,PS2,2002,Adventure,Eidos Interactive,0.11,0.08,0.0,0.22
7285,Pass the Pigs,DS,2008,Misc,THQ,0.2,0.0,0.0,0.22
7286,Afrika,PS3,2008,Adventure,Unknown,0.12,0.0,0.08,0.22
7287,The Crew,X360,2014,Racing,Ubisoft,0.06,0.14,0.0,0.22
7288,G.I. Joe: The Rise of Cobra,Wii,2009,Action,Electronic Arts,0.17,0.03,0.0,0.22
7289,Jewel Quest: Expeditions,DS,2007,Puzzle,Avanquest,0.03,0.17,0.0,0.22
7290,Digimon World Re:Digitize,PSP,2012,Action,Namco Bandai Games,0.0,0.0,0.22,0.22
7291,The Legend of Heroes: Trails in the Sky First Chapter,PSP,2006,Role-Playing,Ghostlight,0.1,0.03,0.06,0.22
7292,Marvel Super Hero Squad: The Infinity Gauntlet,DS,2010,Action,THQ,0.17,0.03,0.0,0.22
7293,Over G Fighters,X360,2006,Simulation,Ubisoft,0.19,0.01,0.0,0.21
7294,NBA in the Zone 2000,PS,2000,Sports,Konami Digital Entertainment,0.12,0.08,0.0,0.21
7295,Dark Summit,PS2,2001,Sports,THQ,0.11,0.08,0.0,0.21
